customer_id,title,first_name,last_name,dob,gender,nationality,email,phone,employment_status,annual_income_gbp,source_channel,consent_obtained,pep_flag,created_at,updated_at,data_masked,address_type,address_line1,address_line2,city,county,postcode,country,raw_address,std_address,std_provider,std_status,classification,geo_lat,geo_lon,is_primary,id_type,id_value_masked,issuing_country,expiry_date,document_present,name_on_document,dob_on_document,address_on_document,upload_channel
CUST-0151,Mx,Noah,Wright,5/4/78,Female,Germany,noah.wright151@gmail.com,4.47546E+11,Other,137851,BRANCH,TRUE,FALSE,2025-12-22T18:24:47Z,2025-12-28T00:14:47Z,TRUE,Current,76 Station Road,Flat 27,Edinburgh,City of Edinburgh,DN3 1DC,United Kingdom,76 Station Road Flat 27 Edinburgh City of Edinburgh DN3 1DC,"76 Station Road, Edinburgh, City of Edinburgh, DN3 1DC, United Kingdom",,STANDARDIZED,Residential,54.725751,-3.749834,TRUE,UK_DL,UKDL-TSWZZA46,United Kingdom,,FALSE,Noah Wright,5/4/78,"76 Station Road, Edinburgh, DN3 1DC",BRANCH
CUST-0152,Dr,Grace,Young,9/5/58,Non-Binary,Canada,grace.young152@gmail.com,4.47638E+11,Unemployed,15745.98,WEB,TRUE,FALSE,2025-12-28T08:56:47Z,2025-12-07T01:55:47Z,TRUE,Permanent,189 Victoria Road,,Birmingham,West Midlands,WTPAF,United Kingdom,189 Victoria Road  Birmingham West Midlands WTPAF,"189 Victoria Road, Birmingham, West Midlands, WTPAF, United Kingdom",ISO,STANDARDIZED,Residential,52.09746,-1.391314,TRUE,FOREIGN_PASSPORT,AU-P-E8YM4GV2T,Germany,9/3/66,TRUE,Grace Young,9/5/58,"189 Victoria Road, Birmingham, WTPAF",WEB
CUST-0153,Mr,Sophia,Clark,1/30/84,Prefer-Not-To-Say,France,sophia.clark153@gmail.com,4.47662E+11,Unemployed,20189.15,WEB,FALSE,FALSE,2025-12-19T10:53:47Z,2025-11-25T17:14:47Z,TRUE,Current,34 Church Street,,Bristol,Bristol,N7 2TS,United Kingdom,34 Church Street  Bristol Bristol N7 2TS,"34 Church Street, Bristol, Bristol, N7 2TS, United Kingdom",RoyalMail,STANDARDIZED,PO_Box,54.793852,-3.571913,TRUE,FOREIGN_PASSPORT,NZ-P-3CFS3WTZL,India,1/29/87,TRUE,Sophia Clark,1/30/84,"34 Church Street, Bristol, N7 2TS",WEB
CUST-0154,,Ella,Brown,4/21/92,Male,France,ella.brown154@gmail.com,4.47377E+11,Other,166576.19,MOBILE,TRUE,TRUE,2025-12-07T02:28:47Z,2026-01-01T07:22:47Z,TRUE,Current,116 Queens Road,Apartment 17,Edinburgh,City of Edinburgh,NW0 7AC,United Kingdom,116 Queens Road Apartment 17 Edinburgh City of Edinburgh NW0 7AC,"116 Queens Road, Edinburgh, City of Edinburgh, NW0 7AC, United Kingdom",ISO,STANDARDIZED,Residential,52.405604,-2.704607,TRUE,UK_PASSPORT,UKP-353EF9P2I,United Kingdom,4/20/97,TRUE,Ella Brown,4/21/92,"116 Queens Road, Edinburgh, NW0 7AC",MOBILE
CUST-0155,Ms,Grace,Johnson,2/16/99,Female,Canada,grace.johnson155@gmail.com,4.47837E+11,Other,45061.66,WEB,TRUE,FALSE,2025-12-28T19:48:47Z,2025-12-22T02:03:47Z,TRUE,Current,2 London Road,,London,Greater London,UKAMG,United Kingdom,2 London Road  London Greater London UKAMG,,ISO,FAILED,Residential,52.359816,-4.154937,TRUE,UK_PASSPORT,UKP-UU9MN8Z1H,United Kingdom,2/15/01,TRUE,Grace Johnson,2/16/99,,WEB
CUST-0156,,Arthur,Wright,11/19/65,Male,Canada,arthur.wright156@gmail.com,4.47189E+11,Student,5909.91,WEB,TRUE,FALSE,2026-01-06T23:51:47Z,2025-11-12T11:34:47Z,TRUE,Current,45 Green Lane,,Birmingham,West Midlands,WC7 1KA,United Kingdom,45 Green Lane  Birmingham West Midlands WC7 1KA,"45 Green Lane, Birmingham, West Midlands, WC7 1KA, United Kingdom",ISO,STANDARDIZED,Residential,54.484144,-3.873022,TRUE,UK_PASSPORT,UKP-FDIX5SMJY,United Kingdom,11/17/74,TRUE,Arthur Wright,11/19/65,,WEB
CUST-0157,Dr,Ella,Smith,7/19/57,Female,Canada,ella.smith157@gmail.com,4.47355E+11,Self-Employed,100202.78,MOBILE,TRUE,FALSE,2025-10-22T01:06:47Z,2025-12-24T15:33:47Z,TRUE,Current,134 Queens Road,,Newcastle upon Tyne,Tyne and Wear,WC0 1PC,United Kingdom,134 Queens Road  Newcastle upon Tyne Tyne and Wear WC0 1PC,,,FAILED,Unknown,56.567922,-4.621073,TRUE,UK_PASSPORT,UKP-TKMP1LPTS,United Kingdom,7/18/60,TRUE,Ella Smith,7/19/57,"134 Queens Road, Newcastle upon Tyne, WC0 1PC",MOBILE
CUST-0158,Mrs,Olivia,Walker,2/19/00,Prefer-Not-To-Say,Australia,olivia.walker158@gmail.com,4.47615E+11,Other,78449.47,BRANCH,TRUE,FALSE,2025-11-27T14:35:47Z,2025-11-26T15:18:47Z,TRUE,Current,79 New Road,,Bristol,Bristol,NW9 7CK,United Kingdom,79 New Road  Bristol Bristol NW9 7CK,"79 New Road, Bristol, Bristol, NW9 7CK, United Kingdom",RoyalMail,STANDARDIZED,Residential,51.327381,-5.41016,TRUE,UK_DL,UKDL-E0CHYKM1,United Kingdom,,TRUE,Olivia Walker,2/19/00,"79 New Road, Bristol, NW9 7CK",BRANCH
CUST-0159,Mrs,Noah,Smith,10/23/86,Male,France,noah.smith159@gmail.com,4.4725E+11,Salaried,121061.2,API,TRUE,FALSE,2025-10-13T17:43:47Z,2025-12-08T17:45:47Z,TRUE,Current,30 High Street,,Birmingham,West Midlands,N9 1QG,United Kingdom,30 High Street  Birmingham West Midlands N9 1QG,"30 High Street, Birmingham, West Midlands, N9 1QG, United Kingdom",,STANDARDIZED,Organization,54.842858,-1.995472,TRUE,UK_PASSPORT,UKP-RNZTAK5AG,United Kingdom,10/22/89,TRUE,Noah Smith,10/23/86,,API
CUST-0160,Ms,Henry,Wilson,3/22/59,Male,United Kingdom,henry.wilson160@gmail.com,4.4723E+11,Salaried,52193.07,WEB,TRUE,FALSE,2025-11-28T21:13:47Z,2025-11-19T23:48:47Z,TRUE,Current,21 Main Street,,Manchester,Greater Manchester,M4 1KA,United Kingdom,21 Main Street  Manchester Greater Manchester M4 1KA,"21 Main Street, Manchester, Greater Manchester, M4 1KA, United Kingdom",ISO,STANDARDIZED,Residential,50.705664,-5.072605,TRUE,UK_DL,UKDL-7R54V1VX,United Kingdom,,TRUE,Henry Wilson,3/22/59,"21 Main Street, Manchester, M4 1KA",WEB
CUST-0161,Mrs,Oliver,Davies,5/18/93,Male,Australia,oliver.davies161@gmail.com,4.47092E+11,Student,10697.91,API,TRUE,FALSE,2025-10-16T13:15:47Z,2025-11-16T16:02:47Z,TRUE,Business,106 Park Road,Flat 22,Liverpool,Merseyside,WC5 0UL,United Kingdom,106 Park Road Flat 22 Liverpool Merseyside WC5 0UL,"106 Park Road, Liverpool, Merseyside, WC5 0UL, United Kingdom",RoyalMail,STANDARDIZED,Organization,54.745506,-3.865089,TRUE,FOREIGN_PASSPORT,AU-P-SMJ76CI5F,France,5/18/95,TRUE,Oliver Davies,,"106 Park Road, Liverpool, WC5 0UL",API
CUST-0162,Mr,Olivia,Evans,4/29/91,Male,United States,olivia.evans162@gmail.com,4.47564E+11,Salaried,32440.59,MOBILE,TRUE,FALSE,2025-11-22T17:31:47Z,2025-12-21T19:31:47Z,TRUE,Current,178 Station Road,Flat 11,Liverpool,Merseyside,WC5 6WX,United Kingdom,178 Station Road Flat 11 Liverpool Merseyside WC5 6WX,"178 Station Road, Liverpool, Merseyside, WC5 6WX, United Kingdom",,STANDARDIZED,Residential,53.9333,0.492987,TRUE,UK_PASSPORT,UKP-HXIUYATD8,United Kingdom,4/28/92,TRUE,Olivia Evans,4/29/91,"178 Station Road, Liverpool, WC5 6WX",MOBILE
CUST-0163,Mrs,Mia,Hall,1/29/83,Female,India,mia.hall163@gmail.com,4.47377E+11,Other,137187.54,MOBILE,TRUE,FALSE,2025-11-21T18:38:47Z,2026-01-06T13:57:47Z,TRUE,Current,129 Victoria Road,,Edinburgh,City of Edinburgh,E7 3PJ,United Kingdom,129 Victoria Road  Edinburgh City of Edinburgh E7 3PJ,,Custom,FAILED,Residential,52.332012,0.295193,TRUE,UK_PASSPORT,UKP-ZTKB9ZV14,United Kingdom,1/26/93,FALSE,Mia Hall,1/29/83,"129 Victoria Road, Edinburgh, E7 3PJ",MOBILE
CUST-0164,Mr,Ella,King,9/10/59,Non-Binary,India,ella.king164@gmail.com,4.47293E+11,Unemployed,10845.54,WEB,TRUE,FALSE,2025-11-23T08:22:47Z,2025-11-21T09:05:47Z,TRUE,Correspondence,93 High Street,Flat 24,Leeds,West Yorkshire,WC2 6NV,United Kingdom,93 High Street Flat 24 Leeds West Yorkshire WC2 6NV,"93 High Street, Leeds, West Yorkshire, WC2 6NV, United Kingdom",ISO,STANDARDIZED,Organization,56.819111,-4.24257,TRUE,UK_PASSPORT,UKP-ZPCHPZ5TL,United Kingdom,9/9/61,TRUE,Ella King,9/10/59,"93 High Street, Leeds, WC2 6NV",WEB
CUST-0165,Ms,Leo,Thomas,12/5/03,Unspecified,Ireland,leo.thomas165@gmail.com,4.471E+11,Retired,28356.93,API,TRUE,FALSE,2025-10-30T00:56:47Z,2025-12-01T02:28:47Z,TRUE,Permanent,166 New Road,,Bristol,Bristol,E2 1KC,United Kingdom,166 New Road  Bristol Bristol E2 1KC,"166 New Road, Bristol, Bristol, E2 1KC, United Kingdom",RoyalMail,STANDARDIZED,Residential,52.837314,-0.594807,TRUE,UK_PASSPORT,UKP-NHLLA92UH,United Kingdom,12/3/10,TRUE,Leo ThomasX,12/5/03,"166 New Road, Bristol, E2 1KC",API
CUST-0166,Mrs,Evie,Hall,3/4/35,Prefer-Not-To-Say,Germany,evie.hall166@gmail.com,4.47085E+11,Salaried,107075.47,BRANCH,TRUE,FALSE,2025-10-22T22:47:47Z,2025-12-01T08:11:47Z,TRUE,Permanent,156 Green Lane,Apartment 33,Sheffield,South Yorkshire,M0 3BG,United Kingdom,156 Green Lane Apartment 33 Sheffield South Yorkshire M0 3BG,"156 Green Lane, Sheffield, South Yorkshire, M0 3BG, United Kingdom",,STANDARDIZED,Residential,50.939456,-1.635506,TRUE,UK_DL,UKDL-KZ3FQ1J8,United Kingdom,,TRUE,Evie Hall,3/4/35,"156 Green Lane, Sheffield, M0 3BG",BRANCH
CUST-0167,,Elijah,Walker,5/29/56,Non-Binary,Australia,elijah.walker167@gmail.com,4.47093E+11,Unemployed,20533.58,WEB,TRUE,FALSE,2025-11-23T01:48:47Z,2025-12-19T08:50:47Z,TRUE,Current,85 Station Road,,Bristol,Bristol,EC4 2ZH,United Kingdom,85 Station Road  Bristol Bristol EC4 2ZH,,RoyalMail,FAILED,Residential,51.555579,1.16248,TRUE,UK_DL,UKDL-WS9RGDKU,United Kingdom,,TRUE,Elijah Walker,5/29/56,"85 Station Road, Bristol, EC4 2ZH",WEB
CUST-0168,Mrs,Henry,Roberts,2/17/40,Non-Binary,United Kingdom,henry.roberts168@gmail.com,4.47054E+11,Unemployed,23239.73,MOBILE,TRUE,FALSE,2026-01-10T17:28:47Z,2025-11-27T13:44:47Z,TRUE,Current,74 Park Road,Apartment 28,Liverpool,Merseyside,DN1 4NY,United Kingdom,74 Park Road Apartment 28 Liverpool Merseyside DN1 4NY,"74 Park Road, Liverpool, Merseyside, DN1 4NY, United Kingdom",RoyalMail,STANDARDIZED,Residential,55.109671,1.114069,TRUE,FOREIGN_PASSPORT,SG-P-I4568HZAM,India,2/16/43,TRUE,Henry Roberts,2/17/40,,MOBILE
CUST-0169,Ms,Leo,Lewis,not-a-date,Prefer-Not-To-Say,Australia,leo.lewis169@gmail.com,4.47068E+11,Salaried,75630.54,WEB,TRUE,FALSE,2025-11-10T01:14:47Z,2026-01-05T13:55:47Z,TRUE,Current,75 Station Road,,Sheffield,South Yorkshire,DN3 0XU,United Kingdom,75 Station Road  Sheffield South Yorkshire DN3 0XU,"75 Station Road, Sheffield, South Yorkshire, DN3 0XU, United Kingdom",RoyalMail,STANDARDIZED,Residential,56.53178,-0.999185,TRUE,UK_DL,UKDL-WGAWLZWA,United Kingdom,,TRUE,Leo Lewis,5/15/92,,WEB
CUST-0170,Mx,Noah,Young,6/21/64,Male,Australia,noah.young170@gmail.com,4.47284E+11,Retired,97228.99,API,FALSE,FALSE,2025-11-27T14:54:47Z,2026-01-10T08:37:47Z,TRUE,Permanent,92 High Street,Apartment 46,Bristol,Bristol,M3 4BE,United Kingdom,92 High Street Apartment 46 Bristol Bristol M3 4BE,"92 High Street, Bristol, Bristol, M3 4BE, United Kingdom",,PARTIAL,Residential,51.122188,-4.107057,TRUE,UK_PASSPORT,UKP-IUZ6YIHGB,United Kingdom,6/20/69,TRUE,Noah Young,6/21/64,,API
CUST-0171,Ms,Elijah,Thomas,not-a-date,Prefer-Not-To-Say,United States,elijah.thomas171@gmail.com,4.47928E+11,Unemployed,7661.15,MOBILE,TRUE,FALSE,2025-12-06T20:00:47Z,2025-11-26T17:42:47Z,TRUE,Current,122 Church Street,Apartment 7,Bristol,Bristol,CR9 2HD,United Kingdom,122 Church Street Apartment 7 Bristol Bristol CR9 2HD,,RoyalMail,FAILED,Residential,56.503688,-2.515879,TRUE,UK_DL,UKDL-14D61DTH,United Kingdom,,TRUE,Elijah Thomas,1/1/85,,MOBILE
CUST-0172,,Arthur,Taylor,8/9/36,Male,United States,arthur.taylor172@gmail.com,4.47625E+11,Unemployed,24208.25,MOBILE,TRUE,FALSE,2025-12-23T06:29:47Z,2026-01-03T01:26:47Z,TRUE,Current,198 Park Road,,London,Greater London,EC5 9QT,United Kingdom,198 Park Road  London Greater London EC5 9QT,"198 Park Road, London, Greater London, EC5 9QT, United Kingdom",ISO,STANDARDIZED,Residential,52.688345,0.710357,TRUE,UK_DL,UKDL-2GE8VT4M,United Kingdom,,TRUE,Arthur TaylorX,8/9/36,"198 Park Road, London, EC5 9QT",MOBILE
CUST-0173,,Elijah,Hill,11/17/72,Female,Australia,elijah.hill173@gmail.com,4.47803E+11,Unemployed,17418.04,MOBILE,TRUE,FALSE,2025-11-03T23:51:47Z,2025-12-24T06:38:47Z,TRUE,Current,190 Church Street,,London,Greater London,WC8 8CF,United Kingdom,190 Church Street  London Greater London WC8 8CF,"190 Church Street, London, Greater London, WC8 8CF, United Kingdom",RoyalMail,STANDARDIZED,Residential,52.731728,-1.249471,TRUE,UK_PASSPORT,UKP-7QTOSR9HK,United Kingdom,11/16/76,TRUE,Elijah Hill,11/17/72,,MOBILE
CUST-0174,Mrs,Noah,Baker,10/17/85,Unspecified,Australia,noah.baker174@gmail.com,4.47552E+11,Unemployed,5153.98,API,TRUE,FALSE,2025-11-11T04:47:47Z,2025-12-11T01:47:47Z,TRUE,Business,161 High Street,,Edinburgh,City of Edinburgh,CR4 2IA,United Kingdom,161 High Street  Edinburgh City of Edinburgh CR4 2IA,"161 High Street, Edinburgh, City of Edinburgh, CR4 2IA, United Kingdom",Custom,STANDARDIZED,Residential,55.463592,-4.754901,TRUE,UK_DL,UKDL-RNZJ2O1X,United Kingdom,,TRUE,Noah Baker,10/17/85,,API
CUST-0175,Dr,Sophia,Walker,12/25/05,Unspecified,United Kingdom,sophia.walker175@gmail.com,4.47931E+11,Salaried,146368.87,WEB,TRUE,FALSE,2025-12-11T06:04:47Z,2025-12-07T08:21:47Z,TRUE,Current,36 Park Road,Flat 24,Manchester,Greater Manchester,E1 6MA,United Kingdom,36 Park Road Flat 24 Manchester Greater Manchester E1 6MA,"36 Park Road, Manchester, Greater Manchester, E1 6MA, United Kingdom",,STANDARDIZED,Residential,56.542744,-4.574747,TRUE,FOREIGN_PASSPORT,SG-P-VFMI42KTV,France,12/24/08,TRUE,Sophia Walker,12/25/05,"36 Park Road, Manchester, E1 6MA",WEB
CUST-0176,Mrs,Evie,Young,11/11/72,Non-Binary,France,evie.young176@gmail.com,4.47625E+11,Unemployed,20439.06,API,TRUE,FALSE,2025-11-14T15:39:47Z,2025-11-20T05:41:47Z,TRUE,Current,27 Church Street,Flat 10,Manchester,Greater Manchester,E5 1LC,United Kingdom,27 Church Street Flat 10 Manchester Greater Manchester E5 1LC,"27 Church Street, Manchester, Greater Manchester, E5 1LC, United Kingdom",,STANDARDIZED,Organization,53.713364,-1.30272,TRUE,UK_PASSPORT,UKP-R5XQEAJJU,United Kingdom,11/10/78,TRUE,Evie Young,11/11/72,,API
CUST-0177,Mx,Elijah,Baker,7/11/89,Unspecified,Ireland,elijah.baker177@gmail.com,4.47524E+11,Retired,173133.75,MOBILE,FALSE,TRUE,2025-12-14T06:04:47Z,2025-11-25T03:16:47Z,TRUE,Permanent,138 Park Road,,Liverpool,Merseyside,M9 6QS,United Kingdom,138 Park Road  Liverpool Merseyside M9 6QS,"138 Park Road, Liverpool, Merseyside, M9 6QS, United Kingdom",Custom,STANDARDIZED,Residential,50.610752,-2.968034,TRUE,UK_DL,UKDL-WXIS3J90,United Kingdom,,TRUE,Elijah Baker,7/11/89,,MOBILE
CUST-0178,Mrs,Henry,Brown,7/1/80,Male,India,henry.brown178@gmail.com,4.47792E+11,Unemployed,18778.32,WEB,TRUE,FALSE,2025-12-08T04:50:47Z,2025-12-08T19:05:47Z,TRUE,Current,146 High Street,Apartment 27,Manchester,Greater Manchester,W7 2XQ,United Kingdom,146 High Street Apartment 27 Manchester Greater Manchester W7 2XQ,"146 High Street, Manchester, Greater Manchester, W7 2XQ, United Kingdom",ISO,STANDARDIZED,Residential,52.361359,-0.030222,TRUE,UK_DL,UKDL-139Q6TO1,United Kingdom,,TRUE,Henry Brown,7/1/80,"146 High Street, Manchester, W7 2XQ",WEB
CUST-0179,Mr,Liam,Walker,12/12/43,Unspecified,Australia,liam.walker179@gmail.com,4.47621E+11,Unemployed,1121.86,WEB,TRUE,FALSE,2025-11-21T19:50:47Z,2026-01-02T07:59:47Z,TRUE,Current,155 Green Lane,Flat 25,Manchester,Greater Manchester,CR4 2RD,United Kingdom,155 Green Lane Flat 25 Manchester Greater Manchester CR4 2RD,"155 Green Lane, Manchester, Greater Manchester, CR4 2RD, United Kingdom",,STANDARDIZED,Residential,52.163841,-1.63816,TRUE,UK_DL,UKDL-UFTAWSZ6,United Kingdom,,TRUE,Liam Walker,12/12/43,,WEB
CUST-0180,Mx,Amelia,Hall,10/19/98,Male,Australia,amelia.hall180@gmail.com,4.47227E+11,Self-Employed,109837.94,MOBILE,TRUE,FALSE,2025-12-05T02:28:47Z,2026-01-06T22:25:47Z,TRUE,Correspondence,187 Park Road,,Sheffield,South Yorkshire,SE2 5JL,United Kingdom,187 Park Road  Sheffield South Yorkshire SE2 5JL,"187 Park Road, Sheffield, South Yorkshire, SE2 5JL, United Kingdom",Custom,STANDARDIZED,Residential,54.989337,-0.719886,TRUE,UK_DL,UKDL-AJT9F5G3,United Kingdom,,TRUE,Amelia Hall,10/19/98,"187 Park Road, Sheffield, SE2 5JL",MOBILE
CUST-0181,Ms,Mia,Taylor,6/21/57,Female,India,mia.taylor181@gmail.com,4.47971E+11,Salaried,65087.02,MOBILE,TRUE,FALSE,2025-11-13T04:15:47Z,2026-01-06T01:49:47Z,TRUE,Permanent,132 Green Lane,,Liverpool,Merseyside,EC1 6QO,United Kingdom,132 Green Lane  Liverpool Merseyside EC1 6QO,"132 Green Lane, Liverpool, Merseyside, EC1 6QO, United Kingdom",Custom,STANDARDIZED,Residential,54.344296,-0.992933,TRUE,UK_PASSPORT,UKP-EOY3FW338,United Kingdom,6/19/67,TRUE,Mia Taylor,6/21/57,"132 Green Lane, Liverpool, EC1 6QO",MOBILE
CUST-0182,,William,Taylor,8/1/52,Prefer-Not-To-Say,Australia,william.taylor182@gmail.com,4.47471E+11,Salaried,66330.56,MOBILE,TRUE,FALSE,2025-11-27T17:40:47Z,2025-12-11T15:45:47Z,TRUE,Current,154 High Street,Flat 25,Newcastle upon Tyne,Tyne and Wear,EC6 7GB,United Kingdom,154 High Street Flat 25 Newcastle upon Tyne Tyne and Wear EC6 7GB,"154 High Street, Newcastle upon Tyne, Tyne and Wear, EC6 7GB, United Kingdom",ISO,STANDARDIZED,Residential,52.960442,-3.735501,TRUE,UK_PASSPORT,UKP-7NQLDF1VT,United Kingdom,7/30/61,TRUE,William Taylor,8/1/52,"154 High Street, Newcastle upon Tyne, EC6 7GB",MOBILE
CUST-0183,Ms,Isla,Adams,11/29/65,Female,United Kingdom,isla.adams183@gmail.com,4.47926E+11,Self-Employed,175422.61,MOBILE,TRUE,FALSE,2025-11-26T19:57:47Z,2025-11-18T13:28:47Z,TRUE,Current,173 Station Road,Flat 14,Edinburgh,City of Edinburgh,SE2 7US,United Kingdom,173 Station Road Flat 14 Edinburgh City of Edinburgh SE2 7US,,RoyalMail,FAILED,Residential,52.941233,-1.677396,TRUE,UK_DL,UKDL-XBTT6H53,United Kingdom,,TRUE,Isla Adams,11/29/65,"173 Station Road, Edinburgh, SE2 7US",MOBILE
CUST-0184,,Elijah,Walker,1/3/07,Male,Australia,elijah.walker184@gmail.com,4.47465E+11,Student,24190.4,API,TRUE,FALSE,2025-11-18T09:00:47Z,2025-12-27T07:50:47Z,TRUE,Current,27 Queens Road,Flat 16,Newcastle upon Tyne,Tyne and Wear,WC7 8SZ,United Kingdom,27 Queens Road Flat 16 Newcastle upon Tyne Tyne and Wear WC7 8SZ,"27 Queens Road, Newcastle upon Tyne, Tyne and Wear, WC7 8SZ, United Kingdom",Custom,STANDARDIZED,Residential,51.560156,-2.317591,TRUE,UK_DL,UKDL-ZAXO6SRQ,United Kingdom,,TRUE,Elijah Walker,,"27 Queens Road, Newcastle upon Tyne, WC7 8SZ",API
CUST-0185,Mx,Elijah,Thomas,9/30/39,Non-Binary,United Kingdom,elijah.thomas185@gmail.com,4.47864E+11,Self-Employed,33107.22,BRANCH,TRUE,FALSE,2025-11-27T01:36:47Z,2025-12-26T09:42:47Z,TRUE,Current,104 Main Street,Apartment 21,Bristol,Bristol,N3 1WZ,United Kingdom,104 Main Street Apartment 21 Bristol Bristol N3 1WZ,"104 Main Street, Bristol, Bristol, N3 1WZ, United Kingdom",Custom,STANDARDIZED,Residential,52.744085,-0.164797,TRUE,UK_DL,UKDL-JB8FYBI3,United Kingdom,,TRUE,Elijah Thomas,9/30/39,,BRANCH
CUST-0186,,Mia,Smith,1/7/81,Prefer-Not-To-Say,United Kingdom,mia.smith186@gmail.com,4.47912E+11,Self-Employed,47128.64,API,TRUE,FALSE,2025-12-17T11:17:47Z,2026-01-09T13:41:47Z,TRUE,Current,24 Main Street,,Glasgow,Glasgow City,QYEGL,United Kingdom,24 Main Street  Glasgow Glasgow City QYEGL,,RoyalMail,FAILED,Residential,50.534189,-0.688645,TRUE,FOREIGN_PASSPORT,FR-P-HVW48AK7Q,United States,1/6/86,TRUE,Mia Smith,1/7/81,"24 Main Street, Glasgow, QYEGL",API
CUST-0187,Mx,Isla,Lewis,1/13/58,Non-Binary,Canada,isla.lewis187@gmail.com,4.47848E+11,Unemployed,2688.98,API,TRUE,FALSE,2025-12-04T11:22:47Z,2025-11-19T09:57:47Z,TRUE,Current,176 Church Street,,Birmingham,West Midlands,N1 9ZY,United Kingdom,176 Church Street  Birmingham West Midlands N1 9ZY,"176 Church Street, Birmingham, West Midlands, N1 9ZY, United Kingdom",RoyalMail,STANDARDIZED,Residential,55.054422,-2.465698,TRUE,UK_DL,UKDL-WXE2KC6Q,United Kingdom,,TRUE,Isla Lewis,1/13/58,,API
CUST-0188,Mx,Noah,Lewis,5/25/07,Prefer-Not-To-Say,United States,noah.lewis188@gmail.com,4.47251E+11,Student,20334.86,WEB,TRUE,FALSE,2025-11-30T11:48:47Z,2025-12-17T23:54:47Z,TRUE,Current,60 Green Lane,,Newcastle upon Tyne,Tyne and Wear,DN9 3QG,United Kingdom,60 Green Lane  Newcastle upon Tyne Tyne and Wear DN9 3QG,"60 Green Lane, Newcastle upon Tyne, Tyne and Wear, DN9 3QG, United Kingdom",ISO,STANDARDIZED,Residential,56.183521,0.519388,TRUE,UK_DL,UKDL-55CR0HH2,United Kingdom,,TRUE,Noah Lewis,5/25/07,,WEB
CUST-0189,Dr,Amelia,Clark,9/12/59,Male,France,amelia.clark189@gmail.com,4.47017E+11,Self-Employed,35031.98,WEB,TRUE,FALSE,2026-01-06T04:12:47Z,2026-01-07T21:35:47Z,TRUE,Current,143 Station Road,,Bristol,Bristol,E0 6JW,United Kingdom,143 Station Road  Bristol Bristol E0 6JW,"143 Station Road, Bristol, Bristol, E0 6JW, United Kingdom",,STANDARDIZED,Unknown,56.373303,0.40153,TRUE,UK_PASSPORT,UKP-1OKFMX8AD,United Kingdom,9/11/61,TRUE,Amelia Clark,9/12/59,,WEB
CUST-0190,,Henry,Young,10/24/56,Prefer-Not-To-Say,France,henry.young190@gmail.com,4.47719E+11,Self-Employed,96998.58,MOBILE,TRUE,FALSE,2025-12-13T19:34:47Z,2025-12-17T16:32:47Z,TRUE,Permanent,58 New Road,,Edinburgh,City of Edinburgh,M5 8HV,United Kingdom,58 New Road  Edinburgh City of Edinburgh M5 8HV,"58 New Road, Edinburgh, City of Edinburgh, M5 8HV, United Kingdom",Custom,STANDARDIZED,Residential,50.526011,-2.03776,TRUE,UK_DL,UKDL-76UT3J6G,United Kingdom,,TRUE,Henry YoungX,10/24/56,"58 New Road, Edinburgh, M5 8HV",MOBILE
CUST-0191,,Ava,Davies,12/13/39,Prefer-Not-To-Say,Canada,ava.davies191@gmail.com,4.47711E+11,Self-Employed,65628.95,WEB,TRUE,FALSE,2025-12-14T04:03:47Z,2026-01-08T06:45:47Z,TRUE,Current,116 Park Road,Flat 12,Liverpool,Merseyside,NW1 5NG,United Kingdom,116 Park Road Flat 12 Liverpool Merseyside NW1 5NG,"116 Park Road, Liverpool, Merseyside, NW1 5NG, United Kingdom",,STANDARDIZED,Residential,50.3721,-3.591878,TRUE,UK_DL,UKDL-R7571GDP,United Kingdom,,TRUE,Ava Davies,12/13/39,,WEB
CUST-0192,Dr,Poppy,Wright,6/9/65,Non-Binary,United Kingdom,poppy.wright192@gmail.com,4.47324E+11,Salaried,45657.47,API,TRUE,FALSE,2025-11-04T14:48:47Z,2026-01-01T02:58:47Z,TRUE,Current,180 Park Road,,Birmingham,West Midlands,CR2 5VC,United Kingdom,180 Park Road  Birmingham West Midlands CR2 5VC,"180 Park Road, Birmingham, West Midlands, CR2 5VC, United Kingdom",Custom,STANDARDIZED,Residential,56.735701,-0.83778,TRUE,UK_PASSPORT,UKP-4A5P4HCBS,United Kingdom,6/7/73,TRUE,Poppy Wright,6/9/65,"180 Park Road, Birmingham, CR2 5VC",API
CUST-0193,Mx,Noah,Hall,8/10/35,Unspecified,India,noah.hall193@gmail.com,4.4759E+11,Retired,177947.73,WEB,FALSE,FALSE,2025-10-13T20:15:47Z,2025-11-18T11:04:47Z,TRUE,Current,169 Church Street,,Bristol,Bristol,SW3 9XW,United Kingdom,169 Church Street  Bristol Bristol SW3 9XW,"169 Church Street, Bristol, Bristol, SW3 9XW, United Kingdom",RoyalMail,STANDARDIZED,Unknown,51.356895,1.183701,TRUE,UK_DL,UKDL-WVZ0RTMC,United Kingdom,,TRUE,Noah Hall,8/10/35,,WEB
